Город,Дата,Год,Месяц,День,Макс_температура,Мин_температура,Сред_температура,Давление_гПа,Скорость_ветра_мс,Осадки_мм
Санкт-Петербург,2022-02-11,2022,2,11,1.0,-4.0,-0.6,None,7.0,0.0
Санкт-Петербург,2022-02-12,2022,2,12,2.0,-7.2,-1.7,None,6.0,1.0
Санкт-Петербург,2022-02-13,2022,2,13,1.5,-0.2,0.8,None,6.0,4.0
Санкт-Петербург,2022-02-14,2022,2,14,2.3,-0.9,1.4,None,4.0,5.0
Санкт-Петербург,2022-02-15,2022,2,15,4.4,1.4,2.6,None,3.0,2.0
Санкт-Петербург,2022-02-16,2022,2,16,4.4,1.0,2.0,None,5.0,0.0
Санкт-Петербург,2022-02-17,2022,2,17,2.6,1.0,1.5,None,6.0,9.0
Санкт-Петербург,2022-02-18,2022,2,18,2.4,-0.3,0.8,None,6.0,5.0
Санкт-Петербург,2022-02-19,2022,2,19,1.9,-1.0,0.8,None,5.0,3.0
Санкт-Петербург,2022-02-20,2022,2,20,1.0,-4.0,-1.0,None,5.0,1.0
Санкт-Петербург,2022-02-21,2022,2,21,2.0,-2.0,-0.2,None,5.0,2.0
Санкт-Петербург,2022-02-22,2022,2,22,2.3,-3.0,0.3,None,4.0,8.0
Санкт-Петербург,2022-02-23,2022,2,23,-2.9,-6.0,-4.3,None,4.0,0.0
Санкт-Петербург,2022-02-24,2022,2,24,3.3,-7.0,-0.8,None,5.0,0.0
Санкт-Петербург,2022-02-25,2022,2,25,3.0,0.0,1.2,None,6.0,0.0
Санкт-Петербург,2022-02-26,2022,2,26,1.6,-7.0,-1.3,None,6.0,2.0
Санкт-Петербург,2022-02-27,2022,2,27,1.0,-9.0,-4.2,None,2.0,0.0
Санкт-Петербург,2022-02-28,2022,2,28,2.0,-5.0,-1.7,None,3.0,0.0
Санкт-Петербург,2022-03-01,2022,3,1,5.6,-6.0,-0.1,None,3.0,0.0
Санкт-Петербург,2022-03-02,2022,3,2,2.0,-5.0,-0.3,None,3.0,0.0
Санкт-Петербург,2022-03-03,2022,3,3,1.4,-1.1,0.1,None,4.0,0.0
Санкт-Петербург,2022-03-04,2022,3,4,1.7,-7.0,-1.1,None,4.0,0.0
Санкт-Петербург,2022-03-05,2022,3,5,-1.0,-10.0,-5.4,None,3.0,0.0
Санкт-Петербург,2022-03-06,2022,3,6,2.0,-4.0,-1.2,None,5.0,0.0
Санкт-Петербург,2022-03-07,2022,3,7,-1.0,-10.0,-4.2,None,5.0,0.0
Санкт-Петербург,2022-03-08,2022,3,8,-4.5,-15.0,-10.1,None,2.0,0.0
Санкт-Петербург,2022-03-09,2022,3,9,-1.7,-13.0,-7.4,None,2.0,0.0
Санкт-Петербург,2022-03-10,2022,3,10,-0.1,-13.0,-5.9,None,3.0,0.0
Санкт-Петербург,2022-03-11,2022,3,11,1.0,-6.0,-1.3,None,5.0,0.0
Санкт-Петербург,2022-03-12,2022,3,12,4.5,-3.4,0.1,None,3.0,0.0
Санкт-Петербург,2022-03-13,2022,3,13,6.0,-3.0,0.8,None,3.0,0.0
Санкт-Петербург,2022-03-14,2022,3,14,8.0,-5.2,-0.2,None,2.0,0.0
Санкт-Петербург,2022-03-15,2022,3,15,9.2,-5.0,0.5,None,3.0,0.0
Санкт-Петербург,2022-03-16,2022,3,16,7.9,-5.0,0.4,None,3.0,0.0
Санкт-Петербург,2022-03-17,2022,3,17,8.8,-4.0,1.3,None,3.0,0.0
Санкт-Петербург,2022-03-18,2022,3,18,7.8,-5.0,1.6,None,3.0,0.0
Санкт-Петербург,2022-03-19,2022,3,19,3.0,-1.0,1.4,None,3.0,0.0
Санкт-Петербург,2022-03-20,2022,3,20,7.0,-1.0,2.6,None,4.0,0.0
Санкт-Петербург,2022-03-21,2022,3,21,11.0,-2.0,4.3,None,4.0,0.0
Санкт-Петербург,2022-03-22,2022,3,22,8.0,-1.0,3.2,None,4.0,0.0
Санкт-Петербург,2022-03-23,2022,3,23,9.0,-3.0,2.0,None,3.0,0.0
Санкт-Петербург,2022-03-24,2022,3,24,9.0,-3.0,3.0,None,4.0,None
Санкт-Петербург,2022-03-25,2022,3,25,7.4,1.9,4.3,None,3.0,6.0
Санкт-Петербург,2022-03-26,2022,3,26,4.0,-4.0,0.1,None,10.0,1.0
Санкт-Петербург,2022-03-27,2022,3,27,0.2,-5.4,-3.2,None,7.0,1.0
Санкт-Петербург,2022-03-28,2022,3,28,5.0,-5.0,-0.9,None,7.0,3.0
Санкт-Петербург,2022-03-29,2022,3,29,-1.6,-7.0,-4.5,None,4.0,1.0
Санкт-Петербург,2022-03-30,2022,3,30,1.0,-7.0,-3.1,None,5.0,0.0
Санкт-Петербург,2022-03-31,2022,3,31,1.9,-6.0,-2.3,None,2.0,0.0
Санкт-Петербург,2022-04-01,2022,4,1,3.3,-8.0,-1.8,None,1.0,0.0
Санкт-Петербург,2022-04-02,2022,4,2,3.6,-6.0,-0.5,None,2.0,0.0
Санкт-Петербург,2022-04-03,2022,4,3,3.3,-8.0,-1.8,None,3.0,0.0
Санкт-Петербург,2022-04-04,2022,4,4,6.0,-4.0,1.6,None,5.0,0.0
Санкт-Петербург,2022-04-05,2022,4,5,3.2,-3.0,0.9,None,7.0,2.0
Санкт-Петербург,2022-04-06,2022,4,6,1.4,-5.0,-2.3,None,4.0,3.0
Санкт-Петербург,2022-04-07,2022,4,7,6.2,-3.0,1.3,None,4.0,2.0
Санкт-Петербург,2022-04-08,2022,4,8,10.0,2.0,6.2,None,5.0,1.0
Санкт-Петербург,2022-04-09,2022,4,9,9.6,0.0,4.2,None,5.0,0.0
Санкт-Петербург,2022-04-10,2022,4,10,8.0,0.0,3.8,None,5.0,1.0
Санкт-Петербург,2022-04-11,2022,4,11,11.0,0.0,4.6,None,4.0,0.0
Санкт-Петербург,2022-04-12,2022,4,12,9.0,-2.0,3.6,None,3.0,0.0
Санкт-Петербург,2022-04-13,2022,4,13,10.1,-2.0,3.7,None,3.0,0.0
Санкт-Петербург,2022-04-14,2022,4,14,8.0,-1.0,3.4,None,1.0,0.0
Санкт-Петербург,2022-04-15,2022,4,15,6.7,2.0,3.7,None,4.0,1.0
Санкт-Петербург,2022-04-16,2022,4,16,7.3,-2.0,3.2,None,4.0,0.0
Санкт-Петербург,2022-04-17,2022,4,17,9.0,-4.0,3.6,None,3.0,0.0
Санкт-Петербург,2022-04-18,2022,4,18,12.2,1.0,6.7,None,3.0,0.0
Санкт-Петербург,2022-04-19,2022,4,19,12.6,-1.0,6.4,None,3.0,0.0
Санкт-Петербург,2022-04-20,2022,4,20,15.3,-1.0,9.1,None,4.0,0.0
Санкт-Петербург,2022-04-21,2022,4,21,13.6,2.0,8.7,None,4.0,0.0
Санкт-Петербург,2022-04-22,2022,4,22,16.0,0.0,9.2,None,2.0,0.0
Санкт-Петербург,2022-04-23,2022,4,23,10.6,0.0,6.3,None,5.0,0.0
Санкт-Петербург,2022-04-24,2022,4,24,10.3,2.5,6.4,None,5.0,0.0
Санкт-Петербург,2022-04-25,2022,4,25,7.0,5.0,5.9,None,4.0,7.0
Санкт-Петербург,2022-04-26,2022,4,26,12.0,2.0,6.8,None,5.0,1.0
Санкт-Петербург,2022-04-27,2022,4,27,4.5,-2.0,1.4,None,3.0,1.0
Санкт-Петербург,2022-04-28,2022,4,28,6.4,-3.0,2.4,None,3.0,0.0
Санкт-Петербург,2022-04-29,2022,4,29,6.2,-1.0,3.1,None,6.0,1.0
Санкт-Петербург,2022-04-30,2022,4,30,8.0,-2.0,4.2,None,5.0,0.0
Санкт-Петербург,2022-05-01,2022,5,1,10.5,2.0,6.4,None,4.0,0.0
Санкт-Петербург,2022-05-02,2022,5,2,13.0,4.0,9.3,None,5.0,0.0
Санкт-Петербург,2022-05-03,2022,5,3,10.0,3.0,6.8,None,8.0,1.0
Санкт-Петербург,2022-05-04,2022,5,4,7.0,1.0,3.9,None,6.0,0.0
Санкт-Петербург,2022-05-05,2022,5,5,12.0,3.0,8.2,None,4.0,0.0
Санкт-Петербург,2022-05-06,2022,5,6,17.0,6.0,11.8,None,3.0,0.0
Санкт-Петербург,2022-05-07,2022,5,7,20.0,8.0,13.6,None,4.0,1.0
Санкт-Петербург,2022-05-08,2022,5,8,11.0,1.0,6.5,None,6.0,2.0
Санкт-Петербург,2022-05-09,2022,5,9,11.0,0.0,6.7,None,5.0,0.0
Санкт-Петербург,2022-05-10,2022,5,10,16.6,1.0,10.6,None,3.0,0.0
Санкт-Петербург,2022-05-11,2022,5,11,18.0,5.0,12.5,None,4.0,0.0
Санкт-Петербург,2022-05-12,2022,5,12,16.0,6.0,10.2,None,4.0,10.0
Санкт-Петербург,2022-05-13,2022,5,13,16.0,7.0,10.7,None,8.0,0.0
Санкт-Петербург,2022-05-14,2022,5,14,15.0,6.0,10.9,None,5.0,0.0
Санкт-Петербург,2022-05-15,2022,5,15,12.0,5.0,8.8,None,6.0,1.0
Санкт-Петербург,2022-05-16,2022,5,16,10.7,6.0,8.5,None,6.0,4.0
Санкт-Петербург,2022-05-17,2022,5,17,8.1,6.5,7.2,None,5.0,2.0
Санкт-Петербург,2022-05-18,2022,5,18,15.0,4.6,9.7,None,7.0,0.0
Санкт-Петербург,2022-05-19,2022,5,19,13.4,3.0,9.0,None,3.0,2.0
Санкт-Петербург,2022-05-20,2022,5,20,13.0,2.0,8.6,None,4.0,0.0
Санкт-Петербург,2022-05-21,2022,5,21,14.0,5.0,9.8,None,6.0,0.0
Санкт-Петербург,2022-05-22,2022,5,22,13.2,4.0,8.6,None,4.0,0.0
Санкт-Петербург,2022-05-23,2022,5,23,16.5,6.0,11.8,None,3.0,0.0
Санкт-Петербург,2022-05-24,2022,5,24,17.4,3.0,11.2,None,3.0,0.0
Санкт-Петербург,2022-05-25,2022,5,25,19.0,3.0,11.8,None,2.0,0.0
Санкт-Петербург,2022-05-26,2022,5,26,13.9,4.0,9.9,None,3.0,2.0
Санкт-Петербург,2022-05-27,2022,5,27,15.0,9.0,11.4,None,4.0,1.0
Санкт-Петербург,2022-05-28,2022,5,28,15.4,6.0,10.4,None,2.0,1.0
Санкт-Петербург,2022-05-29,2022,5,29,15.8,6.0,11.5,None,3.0,0.0
Санкт-Петербург,2022-05-30,2022,5,30,22.1,5.0,15.5,None,3.0,0.0
Санкт-Петербург,2022-05-31,2022,5,31,19.0,8.0,14.4,None,5.0,0.0
Санкт-Петербург,2022-06-01,2022,6,1,21.9,7.0,16.0,None,3.0,0.0
Санкт-Петербург,2022-06-02,2022,6,2,21.0,12.0,16.6,None,4.0,4.0
Санкт-Петербург,2022-06-03,2022,6,3,18.3,10.0,13.4,None,3.0,0.0
Санкт-Петербург,2022-06-04,2022,6,4,16.3,9.0,12.6,None,3.0,7.0
Санкт-Петербург,2022-06-05,2022,6,5,19.0,8.0,15.1,None,4.0,0.0
Санкт-Петербург,2022-06-06,2022,6,6,17.3,8.0,13.9,None,4.0,1.0
Санкт-Петербург,2022-06-07,2022,6,7,20.4,6.0,14.7,None,3.0,0.0
Санкт-Петербург,2022-06-08,2022,6,8,23.0,10.0,17.5,None,3.0,1.0
Санкт-Петербург,2022-06-09,2022,6,9,20.7,11.0,16.9,None,3.0,5.0
Санкт-Петербург,2022-06-10,2022,6,10,21.8,10.0,16.4,None,4.0,0.0
Санкт-Петербург,2022-06-11,2022,6,11,24.9,9.0,18.4,None,2.0,0.0
Санкт-Петербург,2022-06-12,2022,6,12,22.1,13.0,17.7,None,3.0,0.0
Санкт-Петербург,2022-06-13,2022,6,13,21.0,10.0,15.9,None,3.0,1.0
Санкт-Петербург,2022-06-14,2022,6,14,19.1,9.0,14.4,None,3.0,5.0
Санкт-Петербург,2022-06-15,2022,6,15,17.7,11.6,13.9,None,4.0,12.0
Санкт-Петербург,2022-06-16,2022,6,16,19.0,11.0,15.3,None,7.0,1.0
Санкт-Петербург,2022-06-17,2022,6,17,14.6,11.0,12.6,None,5.0,1.0
Санкт-Петербург,2022-06-18,2022,6,18,19.5,11.0,14.7,None,3.0,3.0
Санкт-Петербург,2022-06-19,2022,6,19,19.0,12.0,15.8,None,6.0,5.0
Санкт-Петербург,2022-06-20,2022,6,20,17.1,11.0,13.9,None,4.0,0.0
Санкт-Петербург,2022-06-21,2022,6,21,19.2,7.0,14.5,None,3.0,2.0
Санкт-Петербург,2022-06-22,2022,6,22,21.9,6.0,15.4,None,1.0,0.0
Санкт-Петербург,2022-06-23,2022,6,23,24.0,10.0,18.6,None,2.0,0.0
Санкт-Петербург,2022-06-24,2022,6,24,24.5,14.0,19.3,None,3.0,0.0
Санкт-Петербург,2022-06-25,2022,6,25,28.0,13.0,22.2,None,2.0,0.0
Санкт-Петербург,2022-06-26,2022,6,26,29.0,16.0,23.9,None,2.0,0.0
Санкт-Петербург,2022-06-27,2022,6,27,31.0,17.0,25.3,None,3.0,0.0
Санкт-Петербург,2022-06-28,2022,6,28,27.1,17.0,23.3,None,4.0,0.0
Санкт-Петербург,2022-06-29,2022,6,29,27.9,14.0,21.6,None,3.0,0.0
Санкт-Петербург,2022-06-30,2022,6,30,27.8,13.0,21.4,None,2.0,0.0
Санкт-Петербург,2022-07-01,2022,7,1,31.9,13.0,23.6,None,2.0,0.0
Санкт-Петербург,2022-07-02,2022,7,2,31.9,17.0,25.1,None,2.0,0.0
Санкт-Петербург,2022-07-03,2022,7,3,27.1,16.0,22.7,None,3.0,0.0
Санкт-Петербург,2022-07-04,2022,7,4,27.0,16.0,22.2,None,3.0,0.0
Санкт-Петербург,2022-07-05,2022,7,5,26.0,15.0,20.5,None,3.0,9.0
Санкт-Петербург,2022-07-06,2022,7,6,23.0,14.0,18.9,None,3.0,0.0
Санкт-Петербург,2022-07-07,2022,7,7,22.4,14.0,17.7,None,2.0,1.0
Санкт-Петербург,2022-07-08,2022,7,8,22.0,14.0,17.7,None,3.0,0.0
Санкт-Петербург,2022-07-09,2022,7,9,24.1,14.0,18.3,None,3.0,6.0
Санкт-Петербург,2022-07-10,2022,7,10,22.0,14.0,17.9,None,2.0,4.0
Санкт-Петербург,2022-07-11,2022,7,11,22.4,13.0,17.1,None,3.0,3.0
Санкт-Петербург,2022-07-12,2022,7,12,29.0,16.4,21.5,None,3.0,22.0
Санкт-Петербург,2022-07-13,2022,7,13,25.3,15.0,20.7,None,3.0,0.0
Санкт-Петербург,2022-07-14,2022,7,14,24.3,13.0,17.6,None,2.0,13.0
Санкт-Петербург,2022-07-15,2022,7,15,21.0,12.0,17.1,None,3.0,0.0
Санкт-Петербург,2022-07-16,2022,7,16,19.0,11.0,15.6,None,4.0,1.0
Санкт-Петербург,2022-07-17,2022,7,17,21.0,10.0,15.0,None,3.0,1.0
Санкт-Петербург,2022-07-18,2022,7,18,18.1,10.0,14.3,None,3.0,1.0
Санкт-Петербург,2022-07-19,2022,7,19,22.0,10.0,16.7,None,3.0,0.0
Санкт-Петербург,2022-07-20,2022,7,20,23.0,13.5,18.4,None,8.0,0.0
Санкт-Петербург,2022-07-21,2022,7,21,28.6,15.0,21.3,None,4.0,0.0
Санкт-Петербург,2022-07-22,2022,7,22,30.0,15.0,23.7,None,2.0,0.0
Санкт-Петербург,2022-07-23,2022,7,23,30.0,18.0,22.9,None,3.0,7.0
Санкт-Петербург,2022-07-24,2022,7,24,23.0,17.0,19.5,None,3.0,2.0
Санкт-Петербург,2022-07-25,2022,7,25,24.0,14.0,19.7,None,3.0,0.0
Санкт-Петербург,2022-07-26,2022,7,26,28.0,13.0,21.6,None,3.0,0.0
Санкт-Петербург,2022-07-27,2022,7,27,22.0,15.0,19.3,None,3.0,1.0
Санкт-Петербург,2022-07-28,2022,7,28,22.0,13.0,17.6,None,3.0,1.0
Санкт-Петербург,2022-07-29,2022,7,29,21.0,13.0,16.9,None,5.0,0.0
Санкт-Петербург,2022-07-30,2022,7,30,20.0,12.0,16.2,None,5.0,1.0
Санкт-Петербург,2022-07-31,2022,7,31,22.0,13.0,17.1,None,2.0,4.0
Санкт-Петербург,2022-08-01,2022,8,1,21.7,12.0,15.9,None,3.0,11.0
Санкт-Петербург,2022-08-02,2022,8,2,21.0,14.0,18.0,None,3.0,29.0
Санкт-Петербург,2022-08-03,2022,8,3,26.0,13.0,19.9,None,3.0,0.0
Санкт-Петербург,2022-08-04,2022,8,4,28.0,16.0,22.5,None,3.0,0.0
Санкт-Петербург,2022-08-05,2022,8,5,29.0,15.0,23.6,None,3.0,0.0
Санкт-Петербург,2022-08-06,2022,8,6,30.1,15.0,21.6,None,4.0,23.0
Санкт-Петербург,2022-08-07,2022,8,7,21.0,12.0,16.9,None,4.0,1.0
Санкт-Петербург,2022-08-08,2022,8,8,20.3,11.0,15.6,None,2.0,3.0
Санкт-Петербург,2022-08-09,2022,8,9,22.0,10.0,16.6,None,1.0,0.0
Санкт-Петербург,2022-08-10,2022,8,10,23.0,11.0,17.2,None,2.0,0.0
Санкт-Петербург,2022-08-11,2022,8,11,25.2,13.0,20.2,None,3.0,0.0
Санкт-Петербург,2022-08-12,2022,8,12,26.0,17.0,20.6,None,3.0,0.0
Санкт-Петербург,2022-08-13,2022,8,13,25.0,14.0,19.6,None,2.0,0.0
Санкт-Петербург,2022-08-14,2022,8,14,26.4,12.0,19.7,None,2.0,0.0
Санкт-Петербург,2022-08-15,2022,8,15,29.4,15.0,22.7,None,2.0,0.0
Санкт-Петербург,2022-08-16,2022,8,16,30.2,16.0,23.7,None,3.0,0.0
Санкт-Петербург,2022-08-17,2022,8,17,30.1,18.0,23.9,None,2.0,0.0
Санкт-Петербург,2022-08-18,2022,8,18,30.6,17.0,23.5,None,3.0,0.0
Санкт-Петербург,2022-08-19,2022,8,19,30.4,16.0,23.3,None,4.0,0.0
Санкт-Петербург,2022-08-20,2022,8,20,28.8,14.0,21.3,None,4.0,0.0
Санкт-Петербург,2022-08-21,2022,8,21,23.6,13.0,18.4,None,4.0,0.0
Санкт-Петербург,2022-08-22,2022,8,22,26.0,16.0,20.3,None,3.0,0.0
